match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
FRIENDLY_1963-03-10_IVORY_COAST_TUNISIA,1963-03-10,Ivory Coast,Tunisia,3,0,Friendly,Abidjan,Ivory Coast,False
COPA_1963-03-13_ARGENTINA_PERU,1963-03-13,Argentina,Peru,1,2,Copa América,Cochabamba,Bolivia,True
COPA_1963-03-14_BRAZIL_COLOMBIA,1963-03-14,Brazil,Colombia,5,1,Copa América,La Paz,Bolivia,True
COPA_1963-03-14_ECUADOR_PARAGUAY,1963-03-14,Ecuador,Paraguay,1,3,Copa América,La Paz,Bolivia,True
COPA_1963-03-17_ECUADOR_PERU,1963-03-17,Ecuador,Peru,1,2,Copa América,La Paz,Bolivia,True
COPA_1963-03-17_BOLIVIA_COLOMBIA,1963-03-17,Bolivia,Colombia,2,1,Copa América,Cochabamba,Bolivia,False
COPA_1963-03-17_BRAZIL_PARAGUAY,1963-03-17,Brazil,Paraguay,0,2,Copa América,La Paz,Bolivia,True
COPA_1963-03-20_ARGENTINA_ECUADOR,1963-03-20,Argentina,Ecuador,4,2,Copa América,Cochabamba,Bolivia,True
COPA_1963-03-20_COLOMBIA_PARAGUAY,1963-03-20,Colombia,Paraguay,2,3,Copa América,Cochabamba,Bolivia,True
EUROQ_1963-03-20_WALES_HUNGARY,1963-03-20,Wales,Hungary,1,1,UEFA Euro qualification,Cardiff,Wales,False
COPA_1963-03-21_BOLIVIA_PERU,1963-03-21,Bolivia,Peru,3,2,Copa América,La Paz,Bolivia,False
OTHER_1963-03-23_GUATEMALA_PANAMA,1963-03-23,Guatemala,Panama,2,2,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-03-23_EL_SALVADOR_NICARAGUA,1963-03-23,El Salvador,Nicaragua,6,1,CONCACAF Championship,San Salvador,El Salvador,False
OTHER_1963-03-23_URUGUAY_CHILE,1963-03-23,Uruguay,Chile,3,2,Copa Juan Pinto Durán,Montevideo,Uruguay,False
FRIENDLY_1963-03-24_UGANDA_ETHIOPIA,1963-03-24,Uganda,Ethiopia,1,7,Friendly,Kampala,Uganda,False
OTHER_1963-03-24_MEXICO_CURACAO,1963-03-24,Mexico,Curacao,1,2,CONCACAF Championship,Santa Ana,El Salvador,True
OTHER_1963-03-24_COSTA_RICA_JAMAICA,1963-03-24,Costa Rica,Jamaica,6,0,CONCACAF Championship,Santa Ana,El Salvador,True
COPA_1963-03-24_COLOMBIA_PERU,1963-03-24,Colombia,Peru,1,1,Copa América,La Paz,Bolivia,True
COPA_1963-03-24_BOLIVIA_PARAGUAY,1963-03-24,Bolivia,Paraguay,2,0,Copa América,Cochabamba,Bolivia,False
COPA_1963-03-24_ARGENTINA_BRAZIL,1963-03-24,Argentina,Brazil,3,0,Copa América,La Paz,Bolivia,True
OTHER_1963-03-25_HONDURAS_NICARAGUA,1963-03-25,Honduras,Nicaragua,1,0,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-03-25_EL_SALVADOR_PANAMA,1963-03-25,El Salvador,Panama,1,1,CONCACAF Championship,San Salvador,El Salvador,False
COPA_1963-03-27_BRAZIL_ECUADOR,1963-03-27,Brazil,Ecuador,2,2,Copa América,Cochabamba,Bolivia,True
OTHER_1963-03-27_GUATEMALA_NICARAGUA,1963-03-27,Guatemala,Nicaragua,3,1,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-03-27_EL_SALVADOR_HONDURAS,1963-03-27,El Salvador,Honduras,2,2,CONCACAF Championship,San Salvador,El Salvador,False
EUROQ_1963-03-27_TURKIYE_ITALY,1963-03-27,Turkiye,Italy,0,1,UEFA Euro qualification,Istanbul,Turkey,False
COPA_1963-03-27_PARAGUAY_PERU,1963-03-27,Paraguay,Peru,4,1,Copa América,Cochabamba,Bolivia,True
OTHER_1963-03-28_JAMAICA_MEXICO,1963-03-28,Jamaica,Mexico,0,8,CONCACAF Championship,Santa Ana,El Salvador,True
COPA_1963-03-28_BOLIVIA_ARGENTINA,1963-03-28,Bolivia,Argentina,3,2,Copa América,La Paz,Bolivia,False
OTHER_1963-03-28_COSTA_RICA_CURACAO,1963-03-28,Costa Rica,Curacao,1,0,CONCACAF Championship,Santa Ana,El Salvador,True
OTHER_1963-03-29_GUATEMALA_HONDURAS,1963-03-29,Guatemala,Honduras,1,2,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-03-29_NICARAGUA_PANAMA,1963-03-29,Nicaragua,Panama,0,5,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-03-30_COSTA_RICA_MEXICO,1963-03-30,Costa Rica,Mexico,0,0,CONCACAF Championship,Santa Ana,El Salvador,True
OTHER_1963-03-30_JAMAICA_CURACAO,1963-03-30,Jamaica,Curacao,1,2,CONCACAF Championship,Santa Ana,El Salvador,True
EUROQ_1963-03-31_SWITZERLAND_NETHERLANDS,1963-03-31,Switzerland,Netherlands,1,1,UEFA Euro qualification,Bern,Switzerland,False
FRIENDLY_1963-03-31_SURINAME_TRINIDAD_AND_TOBAGO,1963-03-31,Suriname,Trinidad and Tobago,3,1,Friendly,Paramaribo,Dutch Guyana,False
OTHER_1963-03-31_SYRIA_JORDAN,1963-03-31,Syria,Jordan,4,0,Arab Cup,Beirut,Lebanon,True
OTHER_1963-03-31_LEBANON_KUWAIT,1963-03-31,Lebanon,Kuwait,6,0,Arab Cup,Beirut,Lebanon,False
EUROQ_1963-03-31_CZECHOSLOVAKIA_GERMAN_DR,1963-03-31,Czechoslovakia,German DR,1,1,UEFA Euro qualification,Prague,Czechoslovakia,False
EUROQ_1963-03-31_BELGIUM_YUGOSLAVIA,1963-03-31,Belgium,Yugoslavia,0,1,UEFA Euro qualification,Brussels,Belgium,False
COPA_1963-03-31_BOLIVIA_BRAZIL,1963-03-31,Bolivia,Brazil,5,4,Copa América,Cochabamba,Bolivia,False
COPA_1963-03-31_ARGENTINA_PARAGUAY,1963-03-31,Argentina,Paraguay,1,1,Copa América,La Paz,Bolivia,True
OTHER_1963-03-31_EL_SALVADOR_GUATEMALA,1963-03-31,El Salvador,Guatemala,1,1,CONCACAF Championship,San Salvador,El Salvador,False
OTHER_1963-03-31_PANAMA_HONDURAS,1963-03-31,Panama,Honduras,0,1,CONCACAF Championship,San Salvador,El Salvador,True
COPA_1963-03-31_COLOMBIA_ECUADOR,1963-03-31,Colombia,Ecuador,3,4,Copa América,La Paz,Bolivia,True
OTHER_1963-04-02_SYRIA_TUNISIA,1963-04-02,Syria,Tunisia,0,1,Arab Cup,Beirut,Lebanon,True
OTHER_1963-04-02_KUWAIT_JORDAN,1963-04-02,Kuwait,Jordan,4,0,Arab Cup,Beirut,Lebanon,True
FRIENDLY_1963-04-02_SURINAME_TRINIDAD_AND_TOBAGO,1963-04-02,Suriname,Trinidad and Tobago,1,2,Friendly,Paramaribo,Dutch Guyana,False
OTHER_1963-04-03_EL_SALVADOR_COSTA_RICA,1963-04-03,El Salvador,Costa Rica,1,4,CONCACAF Championship,San Salvador,El Salvador,False
OTHER_1963-04-03_NORTHERN_IRELAND_WALES,1963-04-03,Northern Ireland,Wales,1,4,British Home Championship,Belfast,Northern Ireland,False
OTHER_1963-04-03_HONDURAS_CURACAO,1963-04-03,Honduras,Curacao,1,4,CONCACAF Championship,San Salvador,El Salvador,True
FRIENDLY_1963-04-04_SURINAME_TRINIDAD_AND_TOBAGO,1963-04-04,Suriname,Trinidad and Tobago,4,3,Friendly,Paramaribo,Dutch Guyana,False
OTHER_1963-04-04_JERSEY_ALDERNEY,1963-04-04,Jersey,Alderney,6,0,Muratti Vase,Jersey,Jersey,False
OTHER_1963-04-04_JORDAN_TUNISIA,1963-04-04,Jordan,Tunisia,0,4,Arab Cup,Beirut,Lebanon,True
OTHER_1963-04-04_LEBANON_SYRIA,1963-04-04,Lebanon,Syria,2,3,Arab Cup,Beirut,Lebanon,False
OTHER_1963-04-05_COSTA_RICA_CURACAO,1963-04-05,Costa Rica,Curacao,1,0,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-04-05_EL_SALVADOR_HONDURAS,1963-04-05,El Salvador,Honduras,3,0,CONCACAF Championship,San Salvador,El Salvador,False
OTHER_1963-04-06_ENGLAND_SCOTLAND,1963-04-06,England,Scotland,1,2,British Home Championship,London,England,False
OTHER_1963-04-06_KUWAIT_TUNISIA,1963-04-06,Kuwait,Tunisia,1,5,Arab Cup,Beirut,Lebanon,True
OTHER_1963-04-06_LEBANON_JORDAN,1963-04-06,Lebanon,Jordan,5,0,Arab Cup,Beirut,Lebanon,False
OTHER_1963-04-07_EL_SALVADOR_CURACAO,1963-04-07,El Salvador,Curacao,3,2,CONCACAF Championship,San Salvador,El Salvador,False
OTHER_1963-04-07_COSTA_RICA_HONDURAS,1963-04-07,Costa Rica,Honduras,2,1,CONCACAF Championship,San Salvador,El Salvador,True
OTHER_1963-04-07_KUWAIT_SYRIA,1963-04-07,Kuwait,Syria,0,4,Arab Cup,Beirut,Lebanon,True
OTHER_1963-04-07_LEBANON_TUNISIA,1963-04-07,Lebanon,Tunisia,0,1,Arab Cup,Beirut,Lebanon,False
OTHER_1963-04-12_DR_CONGO_MAURITANIA,1963-04-12,DR Congo,Mauritania,6,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_CONGO_IVORY_COAST,1963-04-12,Congo,Ivory Coast,3,2,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_GABON_BURKINA_FASO,1963-04-12,Gabon,Burkina Faso,4,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_FRANCE_GAMBIA,1963-04-12,France,Gambia,5,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_MADAGASCAR_BENIN,1963-04-12,Madagascar,Benin,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_NIGERIA_NIGER,1963-04-12,Nigeria,Niger,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-12_SENEGAL_CAMEROON,1963-04-12,Senegal,Cameroon,1,0,African Friendship Games,Dakar,Senegal,False
OTHER_1963-04-12_LIBERIA_CHAD,1963-04-12,Liberia,Chad,2,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-13_BRAZIL_ARGENTINA,1963-04-13,Brazil,Argentina,2,3,Copa Roca,São Paulo,Brazil,False
OTHER_1963-04-13_TUNISIA_IVORY_COAST,1963-04-13,Tunisia,Ivory Coast,3,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-13_CONGO_DR_CONGO,1963-04-13,Congo,DR Congo,2,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_GAMBIA_BURKINA_FASO,1963-04-14,Gambia,Burkina Faso,2,2,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_TUNISIA_CONGO,1963-04-14,Tunisia,Congo,2,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_IVORY_COAST_MAURITANIA,1963-04-14,Ivory Coast,Mauritania,2,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_FRANCE_GABON,1963-04-14,France,Gabon,3,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_MADAGASCAR_CHAD,1963-04-14,Madagascar,Chad,2,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_BENIN_LIBERIA,1963-04-14,Benin,Liberia,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_CAMEROON_NIGER,1963-04-14,Cameroon,Niger,3,2,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-14_SENEGAL_NIGERIA,1963-04-14,Senegal,Nigeria,5,1,African Friendship Games,Dakar,Senegal,False
OTHER_1963-04-15_TUNISIA_MAURITANIA,1963-04-15,Tunisia,Mauritania,4,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-15_IVORY_COAST_DR_CONGO,1963-04-15,Ivory Coast,DR Congo,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_DR_CONGO_TUNISIA,1963-04-16,DR Congo,Tunisia,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_CONGO_MAURITANIA,1963-04-16,Congo,Mauritania,7,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_FRANCE_BURKINA_FASO,1963-04-16,France,Burkina Faso,1,0,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_BENIN_CHAD,1963-04-16,Benin,Chad,6,2,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_GAMBIA_GABON,1963-04-16,Gambia,Gabon,2,2,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-16_SENEGAL_NIGER,1963-04-16,Senegal,Niger,3,1,African Friendship Games,Dakar,Senegal,False
FRIENDLY_1963-04-16_GUADELOUPE_MARTINIQUE,1963-04-16,Guadeloupe,Martinique,3,0,Friendly,Basse-Terre,Guadeloupe,False
OTHER_1963-04-16_BRAZIL_ARGENTINA,1963-04-16,Brazil,Argentina,5,2,Copa Roca,Rio de Janeiro,Brazil,False
OTHER_1963-04-16_MADAGASCAR_LIBERIA,1963-04-16,Madagascar,Liberia,3,1,African Friendship Games,Dakar,Senegal,True
FRIENDLY_1963-04-17_NETHERLANDS_FRANCE,1963-04-17,Netherlands,France,1,0,Friendly,Rotterdam,Netherlands,False
OTHER_1963-04-18_TUNISIA_MADAGASCAR,1963-04-18,Tunisia,Madagascar,2,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-18_SENEGAL_FRANCE,1963-04-18,Senegal,France,2,0,African Friendship Games,Dakar,Senegal,False
FRIENDLY_1963-04-20_GUADELOUPE_PUERTO_RICO,1963-04-20,Guadeloupe,Puerto Rico,3,0,Friendly,Basse-Terre,Guadeloupe,False
OTHER_1963-04-20_FRANCE_MADAGASCAR,1963-04-20,France,Madagascar,4,1,African Friendship Games,Dakar,Senegal,True
OTHER_1963-04-20_SENEGAL_TUNISIA,1963-04-20,Senegal,Tunisia,1,1,African Friendship Games,Dakar,Senegal,False
FRIENDLY_1963-04-21_PORTUGAL_BRAZIL,1963-04-21,Portugal,Brazil,1,0,Friendly,Lisbon,Portugal,False
FRIENDLY_1963-04-24_BELGIUM_BRAZIL,1963-04-24,Belgium,Brazil,5,1,Friendly,Brussels,Belgium,False
FRIENDLY_1963-04-24_AUSTRIA_CZECHOSLOVAKIA,1963-04-24,Austria,Czechoslovakia,3,1,Friendly,Vienna,Austria,False
FRIENDLY_1963-04-25_CHINA_PR_NORTH_VIETNAM,1963-04-25,China PR,North Vietnam,1,0,Friendly,Jakarta,Indonesia,True
FRIENDLY_1963-04-26_CAMBODIA_NORTH_VIETNAM,1963-04-26,Cambodia,North Vietnam,2,3,Friendly,Jakarta,Indonesia,True
FRIENDLY_1963-04-26_INDONESIA_EGYPT,1963-04-26,Indonesia,Egypt,1,3,Friendly,Jakarta,Indonesia,False
FRIENDLY_1963-04-27_CAMBODIA_CHINA_PR,1963-04-27,Cambodia,China PR,0,6,Friendly,Jakarta,Indonesia,True
FRIENDLY_1963-04-27_INDONESIA_EGYPT,1963-04-27,Indonesia,Egypt,2,2,Friendly,Jakarta,Indonesia,False
FRIENDLY_1963-04-28_BULGARIA_CZECHOSLOVAKIA,1963-04-28,Bulgaria,Czechoslovakia,1,0,Friendly,Sofia,Bulgaria,False
FRIENDLY_1963-04-28_FRANCE_BRAZIL,1963-04-28,France,Brazil,2,3,Friendly,Colombes,France,False
FRIENDLY_1963-04-30_EGYPT_CHINA_PR,1963-04-30,Egypt,China PR,2,0,Friendly,Jakarta,Indonesia,True
FRIENDLY_1963-04-30_INDONESIA_NORTH_VIETNAM,1963-04-30,Indonesia,North Vietnam,3,1,Friendly,Jakarta,Indonesia,False
OTHER_1963-05-02_GUERNSEY_JERSEY,1963-05-02,Guernsey,Jersey,1,4,Muratti Vase,Guernsey,Guernsey,False
FRIENDLY_1963-05-02_TANZANIA_ETHIOPIA,1963-05-02,Tanzania,Ethiopia,0,2,Friendly,Dar es Salaam,Tanganyika,False
FRIENDLY_1963-05-02_NETHERLANDS_BRAZIL,1963-05-02,Netherlands,Brazil,1,0,Friendly,Amsterdam,Netherlands,False
FRIENDLY_1963-05-05_GERMANY_BRAZIL,1963-05-05,Germany,Brazil,1,2,Friendly,Hamburg,Germany,False
FRIENDLY_1963-05-05_SWEDEN_HUNGARY,1963-05-05,Sweden,Hungary,2,1,Friendly,Solna,Sweden,False
FRIENDLY_1963-05-08_ENGLAND_BRAZIL,1963-05-08,England,Brazil,1,1,Friendly,London,England,False
FRIENDLY_1963-05-08_SCOTLAND_AUSTRIA,1963-05-08,Scotland,Austria,4,1,Friendly,Glasgow,Scotland,False
FRIENDLY_1963-05-12_ITALY_BRAZIL,1963-05-12,Italy,Brazil,3,0,Friendly,Milan,Italy,False
FRIENDLY_1963-05-12_ROMANIA_GERMAN_DR,1963-05-12,Romania,German DR,3,2,Friendly,Bucharest,Romania,False
FRIENDLY_1963-05-15_NORWAY_POLAND,1963-05-15,Norway,Poland,2,5,Friendly,Oslo,Norway,False
FRIENDLY_1963-05-17_EGYPT_BRAZIL,1963-05-17,Egypt,Brazil,0,1,Friendly,Cairo,Egypt,False
FRIENDLY_1963-05-19_INDONESIA_CHINA_PR,1963-05-19,Indonesia,China PR,1,2,Friendly,Semarang,Indonesia,False
FRIENDLY_1963-05-19_ISRAEL_BRAZIL,1963-05-19,Israel,Brazil,0,5,Friendly,Ramat Gan,Israel,False
FRIENDLY_1963-05-19_HUNGARY_DENMARK,1963-05-19,Hungary,Denmark,6,0,Friendly,Budapest,Hungary,False
FRIENDLY_1963-05-22_POLAND_GREECE,1963-05-22,Poland,Greece,4,0,Friendly,Warsaw,Poland,False
FRIENDLY_1963-05-22_RUSSIA_SWEDEN,1963-05-22,Russia,Sweden,0,1,Friendly,Moscow,Soviet Union,False
FRIENDLY_1963-05-27_ZANZIBAR_ETHIOPIA,1963-05-27,Zanzibar,Ethiopia,0,4,Friendly,Zanzibar City,Zanzibar,False
FRIENDLY_1963-05-29_CZECHOSLOVAKIA_ENGLAND,1963-05-29,Czechoslovakia,England,2,4,Friendly,Bratislava,Czechoslovakia,False
EUROQ_1963-05-30_SPAIN_NORTHERN_IRELAND,1963-05-30,Spain,Northern Ireland,1,1,UEFA Euro qualification,Bilbao,Spain,False
AFCONQ_1963-06-01_KENYA_SUDAN,1963-06-01,Kenya,Sudan,0,1,African Cup of Nations qualification,Nairobi,Kenya,False
FRIENDLY_1963-06-02_CZECHOSLOVAKIA_HUNGARY,1963-06-02,Czechoslovakia,Hungary,2,2,Friendly,Prague,Czechoslovakia,False
FRIENDLY_1963-06-02_GERMAN_DR_ENGLAND,1963-06-02,German DR,England,1,2,Friendly,Leipzig,German DR,False
FRIENDLY_1963-06-02_POLAND_ROMANIA,1963-06-02,Poland,Romania,1,1,Friendly,Chorzów,Poland,False
FRIENDLY_1963-06-03_KENYA_ETHIOPIA,1963-06-03,Kenya,Ethiopia,1,2,Friendly,Nairobi,Kenya,False
OTHER_1963-06-03_DENMARK_FINLAND,1963-06-03,Denmark,Finland,1,1,Nordic Championship,Copenhagen,Denmark,False
FRIENDLY_1963-06-04_NORWAY_SCOTLAND,1963-06-04,Norway,Scotland,4,3,Friendly,Bergen,Norway,False
FRIENDLY_1963-06-05_SWITZERLAND_ENGLAND,1963-06-05,Switzerland,England,1,8,Friendly,Basel,Switzerland,False
FRIENDLY_1963-06-09_AUSTRIA_ITALY,1963-06-09,Austria,Italy,0,1,Friendly,Vienna,Austria,False
FRIENDLY_1963-06-09_REPUBLIC_OF_IRELAND_SCOTLAND,1963-06-09,Republic of Ireland,Scotland,1,0,Friendly,Dublin,Republic of Ireland,False
FRIENDLY_1963-06-09_TUNISIA_LEBANON,1963-06-09,Tunisia,Lebanon,2,0,Friendly,Tunis,Tunisia,False
FRIENDLY_1963-06-13_SPAIN_SCOTLAND,1963-06-13,Spain,Scotland,2,6,Friendly,Madrid,Spain,False
FRIENDLY_1963-06-16_ETHIOPIA_SUDAN,1963-06-16,Ethiopia,Sudan,4,0,Friendly,Addis Ababa,Ethiopia,False
AFCONQ_1963-06-16_TUNISIA_MOROCCO,1963-06-16,Tunisia,Morocco,4,1,African Cup of Nations qualification,Tunis,Tunisia,False
EUROQ_1963-06-19_YUGOSLAVIA_SWEDEN,1963-06-19,Yugoslavia,Sweden,0,0,UEFA Euro qualification,Belgrade,Yugoslavia,False
OTHER_1963-06-27_FINLAND_NORWAY,1963-06-27,Finland,Norway,2,0,Nordic Championship,Helsinki,Finland,False
EUROQ_1963-06-29_DENMARK_ALBANIA,1963-06-29,Denmark,Albania,4,0,UEFA Euro qualification,Copenhagen,Denmark,False
AFCONQ_1963-06-30_SUDAN_KENYA,1963-06-30,Sudan,Kenya,5,0,African Cup of Nations qualification,Khartoum,Sudan,False
AFCONQ_1963-07-02_MOROCCO_TUNISIA,1963-07-02,Morocco,Tunisia,4,2,African Cup of Nations qualification,Casablanca,Morocco,False
FRIENDLY_1963-07-06_ZAMBIA_MALAWI,1963-07-06,Zambia,Malawi,5,1,Friendly,Kitwe,Northern Rhodesia,False
FRIENDLY_1963-07-07_ALGERIA_EGYPT,1963-07-07,Algeria,Egypt,2,2,Friendly,Oran,Algeria,False
OTHER_1963-07-24_CHILE_URUGUAY,1963-07-24,Chile,Uruguay,0,0,Copa Juan Pinto Durán,Santiago,Chile,False
AFCONQ_1963-07-27_NIGERIA_GUINEA,1963-07-27,Nigeria,Guinea,2,2,African Cup of Nations qualification,Lagos,Nigeria,False
FRIENDLY_1963-08-05_JAMAICA_EL_SALVADOR,1963-08-05,Jamaica,El Salvador,0,1,Friendly,Kingston,Jamaica,False
FRIENDLY_1963-08-07_JAMAICA_EL_SALVADOR,1963-08-07,Jamaica,El Salvador,0,0,Friendly,Kingston,Jamaica,False
OTHER_1963-08-08_MALAYSIA_JAPAN,1963-08-08,Malaysia,Japan,3,4,Merdeka Tournament,Kuala Lumpur,Malaya,False
OTHER_1963-08-09_TAIWAN_VIETNAM_REPUBLIC,1963-08-09,Taiwan,Vietnam Republic,1,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
FRIENDLY_1963-08-09_JAMAICA_EL_SALVADOR,1963-08-09,Jamaica,El Salvador,1,1,Friendly,Kingston,Jamaica,False
OTHER_1963-08-10_THAILAND_JAPAN,1963-08-10,Thailand,Japan,1,4,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-11_SOUTH_KOREA_THAILAND,1963-08-11,South Korea,Thailand,5,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-11_MALAYSIA_VIETNAM_REPUBLIC,1963-08-11,Malaysia,Vietnam Republic,0,5,Merdeka Tournament,Kuala Lumpur,Malaya,False
OTHER_1963-08-12_MALAYSIA_TAIWAN,1963-08-12,Malaysia,Taiwan,2,3,Merdeka Tournament,Kuala Lumpur,Malaya,False
OTHER_1963-08-12_VIETNAM_REPUBLIC_JAPAN,1963-08-12,Vietnam Republic,Japan,1,5,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-13_SOUTH_KOREA_JAPAN,1963-08-13,South Korea,Japan,1,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-14_SOUTH_KOREA_VIETNAM_REPUBLIC,1963-08-14,South Korea,Vietnam Republic,3,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-14_MALAYSIA_THAILAND,1963-08-14,Malaysia,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaya,False
OTHER_1963-08-14_SWEDEN_FINLAND,1963-08-14,Sweden,Finland,0,0,Nordic Championship,Solna,Sweden,False
OTHER_1963-08-14_SWEDEN_NORWAY,1963-08-14,Sweden,Norway,0,0,Nordic Championship,Gothenburg,Sweden,False
OTHER_1963-08-15_TAIWAN_JAPAN,1963-08-15,Taiwan,Japan,2,0,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-16_MALAYSIA_SOUTH_KOREA,1963-08-16,Malaysia,South Korea,3,0,Merdeka Tournament,Kuala Lumpur,Malaya,False
OTHER_1963-08-16_TAIWAN_THAILAND,1963-08-16,Taiwan,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-17_THAILAND_VIETNAM_REPUBLIC,1963-08-17,Thailand,Vietnam Republic,2,3,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-18_TAIWAN_SOUTH_KOREA,1963-08-18,Taiwan,South Korea,1,0,Merdeka Tournament,Kuala Lumpur,Malaya,True
OTHER_1963-08-29_FIJI_PAPUA_NEW_GUINEA,1963-08-29,Fiji,Papua New Guinea,3,1,South Pacific Games,Suva,Fiji,False
OTHER_1963-08-30_SOLOMON_ISLANDS_VANUATU,1963-08-30,Solomon Islands,Vanuatu,6,3,South Pacific Games,Suva,Fiji,True
FRIENDLY_1963-09-01_COLOMBIA_COSTA_RICA,1963-09-01,Colombia,Costa Rica,4,5,Friendly,Bogotá,Colombia,False
OTHER_1963-09-01_FIJI_SOLOMON_ISLANDS,1963-09-01,Fiji,Solomon Islands,5,0,South Pacific Games,Suva,Fiji,False
OTHER_1963-09-01_NEW_CALEDONIA_TAHITI,1963-09-01,New Caledonia,Tahiti,2,1,South Pacific Games,Suva,Fiji,True
FRIENDLY_1963-09-04_POLAND_NORWAY,1963-09-04,Poland,Norway,9,0,Friendly,Szczecin,Poland,False
FRIENDLY_1963-09-04_GERMAN_DR_BULGARIA,1963-09-04,German DR,Bulgaria,1,1,Friendly,Magdeburg,German DR,False
FRIENDLY_1963-09-04_CHINA_PR_MYANMAR,1963-09-04,China PR,Myanmar,4,0,Friendly,Beijing,China PR,False
FRIENDLY_1963-09-04_COLOMBIA_COSTA_RICA,1963-09-04,Colombia,Costa Rica,1,0,Friendly,Cali,Colombia,False
OTHER_1963-09-06_SOLOMON_ISLANDS_TAHITI,1963-09-06,Solomon Islands,Tahiti,0,18,South Pacific Games,Suva,Fiji,True
OTHER_1963-09-06_FIJI_NEW_CALEDONIA,1963-09-06,Fiji,New Caledonia,2,8,South Pacific Games,Suva,Fiji,False
FRIENDLY_1963-09-08_MAURITIUS_RÉUNION,1963-09-08,Mauritius,Réunion,0,2,Friendly,Antananarivo,Madagascar,True
EUROQ_1963-09-11_NETHERLANDS_LUXEMBOURG,1963-09-11,Netherlands,Luxembourg,1,1,UEFA Euro qualification,Amsterdam,Netherlands,False
FRIENDLY_1963-09-15_MADAGASCAR_RÉUNION,1963-09-15,Madagascar,Réunion,6,1,Friendly,Antananarivo,Madagascar,False
OTHER_1963-09-15_NORWAY_DENMARK,1963-09-15,Norway,Denmark,0,4,Nordic Championship,Oslo,Norway,False
FRIENDLY_1963-09-18_BULGARIA_SUDAN,1963-09-18,Bulgaria,Sudan,1,1,Friendly,Sofia,Bulgaria,False
EUROQ_1963-09-18_SWEDEN_YUGOSLAVIA,1963-09-18,Sweden,Yugoslavia,3,2,UEFA Euro qualification,Malmö,Sweden,False
FRIENDLY_1963-09-22_POLAND_TURKIYE,1963-09-22,Poland,Turkiye,0,0,Friendly,Poznań,Poland,False
FRIENDLY_1963-09-22_RUSSIA_HUNGARY,1963-09-22,Russia,Hungary,1,1,Friendly,Moscow,Soviet Union,False
EUROQ_1963-09-25_AUSTRIA_REPUBLIC_OF_IRELAND,1963-09-25,Austria,Republic of Ireland,0,0,UEFA Euro qualification,Vienna,Austria,False
FRIENDLY_1963-09-27_MARTINIQUE_PUERTO_RICO,1963-09-27,Martinique,Puerto Rico,6,0,Friendly,Basse-Terre,Guadeloupe,True
FRIENDLY_1963-09-28_KENYA_TANZANIA,1963-09-28,Kenya,Tanzania,4,1,Friendly,Nairobi,Kenya,False
